Unnamed: 0,Event,Authors,Title,Abstract,Keywords,Publisher,URL_Paper,Date
3411,"



				Início
			
/



				Todas as Edições
			
/



				2024: Anais Estendidos do XXIII Simpósio Brasileiro de Jogos e Entretenimento Digital
			
/


									Concurso de Teses e Dissertações – Mestrado
						

",Márcio Flávio Barbosa de SouzaIFEShttp://orcid.org/0000-0002-5191-983XMárcia Gonçalves de OliveiraIFEShttps://orcid.org/0000-0001-9027-0976Maria Alice Veiga Ferreira de SouzaIFEShttps://orcid.org/0000-0003-2038-813X,Boolace: Jogo Educacional para Auxiliar o Ensino e a Aprendizagem de Lógica Proposicional,"Este artigo apresenta o jogo educacional “Boolace - a Lógica do Reino de Lovelace”, do Programa Corte de Lovelace do CEFOR – IFES, como um meio de facilitar e potencializar o ensino e a aprendizagem de lógica proposicional, com desafios e recompensas em um jogo de mundo aberto, multiplayer e com recurso multidisciplinar, aliando o entretenimento à educação. São relatados os métodos e ferramentas utilizados no seu desenvolvimento e avaliação. Como resultado, o jogo foi avaliado positivamente por 90,5% das participantes quanto à experiência do jogador (sentimentos e interações com o jogo, com o ambiente e com outros jogadores), e por 96,6% quanto à percepção de aprendizagem de lógica proposicional.","['Proposição', 'Programação', 'Jogo Educacional', 'Aprendizagem Baseada em Jogos', 'Entretenimento']",PDF,https://sol.sbc.org.br/index.php/sbgames_estendido/article/view/32133/31935,30/09/2024
3536,"



				Início
			
/



				Todas as Edições
			
/



				2024: Anais Estendidos do XIII Congresso Brasileiro de Informática na Educação
			
/


									Concurso Alexandre Direne (CTD-IE) - Dissertações de Mestrado
						

",Laura Quevedo JurginaUniversidade Federal de Pelotashttp://orcid.org/0000-0002-3050-8855Marilton Sanchotene de AguiarUniversidade Federal de Pelotashttps://orcid.org/0000-0002-5247-6022Tiago Thompsen PrimoUniversidade Federal de Pelotashttps://orcid.org/0000-0003-3870-097X,Alfaba: Desenvolvimento de uma Ferramenta Multissensorial com Interface Tangível para o Suporte à Alfabetização de Crianças com Dislexia,"Este trabalho detalha o desenvolvimento do Alfaba, uma ferramenta multissensorial com interface tangível para apoiar a alfabetização de crianças com dislexia. Com base em pesquisas pedagógicas e neurocientíficas, o Alfaba foi validado por meio de grupos focais e testes de usabilidade individual. Os grupos focais forneceram percepções gerais de educadores e crianças em ambientes educacionais, enquanto os testes individuais permitiram uma análise detalhada da interação das crianças com o dispositivo. As melhorias implementadas visam aprimorar a interface, usabilidade e experiência educacional. O Alfaba se destaca como uma ferramenta inclusiva, com potencial para ser integrada em diferentes contextos educacionais e beneficiar diversos usuários.","['Alfabetização', 'dislexia', 'ferramenta multissensorial', 'interface tangível', 'tecnologia educacional']",PDF,https://sol.sbc.org.br/index.php/cbie_estendido/article/view/31750/31552,04/11/2024
3575,"



				Início
			
/



				Todas as Edições
			
/



				2024: Anais Estendidos do XIII Congresso Brasileiro de Informática na Educação
			
/


									Concurso Apps.Edu - Categoria Protótipo
						

",Márcio Flávio Barbosa de SouzaInstituto Federal do Espírito Santohttp://orcid.org/0000-0002-5191-983XMárcia Gonçalves de OliveiraInstituto Federal do Espírito Santohttps://orcid.org/0000-0002-0170-3678Maria Alice Veiga Ferreira de SouzaInstituto Federal do Espírito Santohttps://orcid.org/0000-0003-2038-813X,Boolace: Jogo Educacional para Auxiliar o Ensino e a Aprendizagem de Lógica Proposicional,"Este white paper apresenta o jogo educacional “Boolace - a Lógica do Reino de Lovelace”, do Programa Corte de Lovelace do CEFOR – IFES, como um meio de facilitar e potencializar o ensino e a aprendizagem de lógica proposicional, das estruturas proposicionais usualmente discutidas em disciplinas de lógica e aplicáveis à programação, com desafios e recompensas em um jogo 3D de mundo aberto, multiplayer e com recurso multidisciplinar, aliando o entretenimento à educação e promovendo o engajamento dos alunos. São relatados os métodos e ferramentas utilizados na sua concepção e desenvolvimento.","['Proposição', 'Programação', 'Jogo Educacional', 'Aprendizagem Baseada em Jogos', 'Entretenimento']",PDF,https://sol.sbc.org.br/index.php/cbie_estendido/article/view/31762/31564,04/11/2024
3654,No event available,No authors available,No title available,No abstract available,['No keywords available'],No publisher available,No URL available,No date available
3655,No event available,No authors available,No title available,No abstract available,['No keywords available'],No publisher available,No URL available,No date available
3656,No event available,No authors available,No title available,No abstract available,['No keywords available'],No publisher available,No URL available,No date available
59,No event available,No authors available,No title available,No abstract available,['No keywords available'],No publisher available,No URL available,No date available
60,No event available,No authors available,No title available,No abstract available,['No keywords available'],No publisher available,No URL available,No date available
135,"



				Início
			
/



				Todas as Edições
			
/



				2008: Anais do XXXVIII Seminário de Computação na Universidade
			
/


									Abertura
						

",Roberto S. BigonhaUFMGJoão WeylUFPAJosé Carlos MaldonadoUSP,Prefácio e Organização,Este documento traz o Prefácio e a Organização dos Anais do SECOMU 2008.,['No keywords available'],PDF,https://sol.sbc.org.br/index.php/secomu/article/view/31013/30816,12/07/2008
368,"



				Início
			
/



				Todas as Edições
			
/



				2024: Anais do I Workshop sobre Bots na Engenharia de Software
			
/


									Abertura
						

",Pedro Henrique Dias ValleUSPWilliamson SilvaUNIPAMPAJohnny MarquesITA,Front Matter,Este documento traz o front matter dos Anais do WBots 2024.,['No keywords available'],PDF,https://sol.sbc.org.br/index.php/wbots/article/view/30527/30331,30/09/2024
420,"



				Início
			
/



				Todas as Edições
			
/



				2024: Anais Estendidos do XXX Simpósio Brasileiro de Sistemas Multimídia e Web
			
/


									Abertura
						

",Marcelo Ferreira MorenoUFJF,Prefácio e Organização,Este documento traz o Prefácio e a Organização dos Anais Estendidos do WebMedia 2024.,['No keywords available'],PDF,https://sol.sbc.org.br/index.php/webmedia_estendido/article/view/30516/30322,14/10/2024
446,"



				Início
			
/



				Todas as Edições
			
/



				2024: Anais do XXXVIII Simpósio Brasileiro de Engenharia de Software
			
/


									Abertura
						

",Igor SteinmacherNorthern Arizona UniversitySabrina MarczakPUCRSThelma ColanziUEMDavi VianaUFMALeopoldo TeixeiraUFPESilvia VergilioUFPRMonalessa BarcellosUFESIvan MachadoUFBAJohnny MarquesITA,Front Matter,Este documento traz o front matter dos Anais do SBES 2024.,['No keywords available'],PDF,https://sol.sbc.org.br/index.php/sbes/article/view/30430/30236,30/09/2024
456,"



				Início
			
/



				Todas as Edições
			
/



				2024: Anais do IX Simpósio Brasileiro de Testes de Software Sistemático e Automatizado
			
/


									Abertura
						

",Everton AlvesUFCGMárcio RibeiroUFALJohnny MarquesITA,Front Matter,Este documento traz o front matter dos Anais do SAST 2024.,['No keywords available'],PDF,https://sol.sbc.org.br/index.php/sast/article/view/30225/30032,30/09/2024
491,"



				Início
			
/



				Todas as Edições
			
/



				2024: Anais do XXVIII Simpósio Brasileiro de Linguagens de Programação
			
/


									Abertura
						

",Dalvan GrieblerPUCRSJohnny MarquesITA,Front Matter,Este documento traz o front matter dos Anais do SBLP 2024.,['No keywords available'],PDF,https://sol.sbc.org.br/index.php/sblp/article/view/30266/30072,30/09/2024
493,"



				Início
			
/



				Todas as Edições
			
/



				2024: Anais do XVIII Simpósio Brasileiro de Componentes, Arquiteturas e Reutilização de Software
			
/


									Abertura
						

",Carla Ilane BezerraUFCDaniel LucrédioUFSCarJohnny MarquesITA,Front Matter,Este documento traz o front matter dos Anais do SBCARS 2024.,['No keywords available'],PDF,https://sol.sbc.org.br/index.php/sbcars/article/view/30226/30033,30/09/2024
494,"



				Início
			
/



				Todas as Edições
			
/



				2024: Anais Estendidos do XV Congresso Brasileiro de Software: Teoria e Prática
			
/


									Abertura
						

",Alexandre Marcos Lins de VasconcelosUFPEEdna Dias CanedoUnBMaria Claudia Figueiredo Pereira EmerUTFPRAdriano Bessa AlbuquerqueUNIFORJohnny MarquesITA,Front Matter,Este documento traz o front matter dos Anais Estendidos do CBSoft 2024.,['No keywords available'],PDF,https://sol.sbc.org.br/index.php/cbsoft_estendido/article/view/30250/30057,30/09/2024
501,"



				Início
			
/



				Todas as Edições
			
/



				2024: Anais do XII Workshop de Visualização, Evolução e Manutenção de Software
			
/


									Abertura
						

",Anderson UchôaUFCLarissa RochaUNEBJohnny MarquesITA,Front Matter,Este documento traz o front matter dos Anais do VEM 2024.,['No keywords available'],PDF,https://sol.sbc.org.br/index.php/vem/article/view/30290/30096,30/09/2024
503,"



				Início
			
/



				Todas as Edições
			
/



				2024: Anais do VI Workshop em Modelagem e Simulação de Sistemas Intensivos em Software
			
/


									Abertura
						

",Adriana MedeirosUFFMaria Júlia BlasCONICET-UTNSofia Costa PaivaUFGJohnny MarquesITA,Front Matter,Este documento traz o front matter dos Anais do MSSiS 2024.,['No keywords available'],PDF,https://sol.sbc.org.br/index.php/mssis/article/view/30276/30082,30/09/2024
604,"



				Início
			
/



				Todas as Edições
			
/



				2024: Anais Estendidos do XXIV Simpósio Brasileiro de Segurança da Informação e de Sistemas Computacionais
			
/


									Concurso de Teses e Dissertações
						

",Pedro HorchulhackPUCPRAltair Olivo SantinPUCPREduardo Kugler ViegasPUCPR,Atualização Confiável dos Modelos de Detecção de Intrusão Baseada em Aprendizagem de Máquina,"Este trabalho apresenta um novo método para atualizar modelos de detecção de intrusão usando aprendizado de fluxo, reduzindo eventos para atualização e custos computacionais. Instâncias rejeitadas na classificação são armazenadas para atualização incremental, permitindo rotulação automática a partir de repositórios públicos. Experimentos mostraram que a proposta reduz os falsos-positivos em até 12%, rejeitando 8% das instâncias, em uma base de dados de 2.6 TB. A abordagem consome apenas 3,2% do tempo de processamento e 2% de novas instâncias em comparação com técnicas tradicionais.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/sbseg_estendido/article/view/30112/29920,16/09/2024
723,"



				Início
			
/



				Arquivos
			
/



					Vol. 20 No. 2 (2022)
				
/



									 Edição Especial: WTG/SBRC 
							


",AuthorsDionisio LeiteUniversidade Federal de Mato Grosso do Sul,URLYZER: sistema de identificação de URLs maliciosas utilizando IA como suporte à tomada de decisão,"Neste trabalho é apresentado o URLYZER, um sistema para identificação de URLs maliciosas. Como a maioria dos recursos na Web é acessado via URL, a mesma pode ser modificada ou fraudada para uso indevido. Com isso, o URLYZER visa analisar a URL, a partir da extração das características léxicas, e utilizando um classificador Random Forest para determinar se uma determinada URL é benigna ou maligna. O classificador obteve resultados satisfatórios de acordo com os trabalhos relacionados, com uma acurácia de 86\%, 79\% de precisão, 98\% de revocação e 88\% em seu F1-score.","['Phishing', 'Tomada de dcisão', 'Análise léxica']",PDF,https://journals-sol.sbc.org.br/index.php/reic/article/view/2309/1937,2022-06-14
746,"



				Início
			
/



				Arquivos
			
/



					Vol. 16 No. 1 (2018)
				
/



									Edição Especial: CTIC/CSBC
							


","AuthorsFilipe NetoInstituto de Ciências Matemáticas e de Computação / Universidade de São PauloLiang ZhaoFaculdade de Filosofia, Ciências e Letras de Ribeirão Preto / Universidade de São Paulo",Classificação de Alto Nível Baseada em Entropia da Rede,"Técnicas tradicionais de classificação que baseiam-se apenas em características físicas dos dados são chamadas de classificação de baixo nível. Se consideram, além dos atributos físicos, o padrão de formação, são denominadas técnicas de classificação de alto nível. Apresenta-se aqui o projeto de iniciação científica que propõe o desenvolvimento de uma nova técnica de classificação de alto nível baseada na medição das entropias da rede antes e depois da inserção de um item a ser classificado. Este item é classificado como pertencente à classe que resultar o maior aumento nas medições. O método pode classificar os dados por sua similaridade e padrão de formação. Em resumo, esta técnica calcula a importância do dado para cada uma das classes.",['No keywords available'],PDF,https://journals-sol.sbc.org.br/index.php/reic/article/view/1812/1638,2018-01-31
